medallion,hack_license,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance
2010001061,2010001061,CMT,1/1/2010 0:07,1/1/2010 0:24,1,16.65,5.4
2010001062,2010001062,CMT,1/1/2010 0:07,1/1/2010 0:17,2,9.72,2.8
2010001063,2010001063,CMT,1/1/2010 0:07,1/1/2010 0:14,1,6.1,1.1
2010001064,2010001064,CMT,1/1/2010 0:07,1/1/2010 0:17,2,9.48,1.1
2010000061,2010000061,CMT,1/1/2010 0:07,1/1/2010 0:12,2,4.1,1.1
2010001065,2010001065,CMT,1/1/2010 0:07,1/1/2010 0:17,1,9.58,1.3
2010001066,2010001066,VTS,1/1/2010 0:08,1/1/2010 0:18,1,10,2.2
2010001067,2010001067,VTS,1/1/2010 0:08,1/1/2010 0:41,1,33,3.78
2010001068,2010001068,VTS,1/1/2010 0:08,1/1/2010 0:25,1,17,5.23
2010001069,2010001069,VTS,1/1/2010 0:08,1/1/2010 0:13,2,5,0.93
2010001070,2010001070,VTS,1/1/2010 0:08,1/1/2010 0:37,2,29,3.23
2010001071,2010001071,DDS,1/1/2010 0:08,1/1/2010 0:31,1,23.56,4.9
2010001072,2010001072,VTS,1/1/2010 0:08,1/1/2010 0:28,1,20,5.21
2010001073,2010001073,VTS,1/1/2010 0:08,1/1/2010 0:29,1,21,4.63
2010001074,2010001074,VTS,1/1/2010 0:08,1/1/2010 1:02,1,54,21.3
2010001075,2010001075,VTS,1/1/2010 0:08,1/1/2010 0:24,1,16,3.22
2010001076,2010001076,VTS,1/1/2010 0:08,1/1/2010 0:40,3,32,4.57
2010001077,2010001077,VTS,1/1/2010 0:08,1/1/2010 0:28,1,20,3.1
2010001078,2010001078,VTS,1/1/2010 0:08,1/1/2010 0:29,1,21,3.15
2010001079,2010001079,VTS,1/1/2010 0:08,1/1/2010 0:27,1,19,2.23
2010001080,2010001080,VTS,1/1/2010 0:08,1/1/2010 0:24,1,16,6.86
2010001081,2010001081,VTS,1/1/2010 0:08,1/1/2010 0:28,1,20,8.72
2010001082,2010001082,VTS,1/1/2010 0:08,1/1/2010 0:30,5,22,11.6
2010001083,2010001083,VTS,1/1/2010 0:08,1/1/2010 0:26,2,18,3.71
2010001084,2010001084,VTS,1/1/2010 0:08,1/1/2010 0:26,1,18,5.87
2010001085,2010001085,VTS,1/1/2010 0:08,1/1/2010 0:29,1,21,6.72
2010001086,2010001086,VTS,1/1/2010 0:08,1/1/2010 0:22,1,14,2.45
2010001087,2010001087,VTS,1/1/2010 0:08,1/1/2010 0:39,5,31,6.1
2010001088,2010001088,VTS,1/1/2010 0:08,1/1/2010 0:26,2,18,1.97
2010001089,2010001089,VTS,1/1/2010 0:08,1/1/2010 0:26,5,18,7.51
2010001090,2010001090,VTS,1/1/2010 0:08,1/1/2010 0:28,1,20,6.61
2010001091,2010001091,VTS,1/1/2010 0:08,1/1/2010 0:29,1,21,10.74
2010001092,2010001092,VTS,1/1/2010 0:08,1/1/2010 0:31,2,23,5.88
2010001093,2010001093,VTS,1/1/2010 0:08,1/1/2010 0:30,1,22,11.58
2010001094,2010001094,VTS,1/1/2010 0:08,1/1/2010 0:31,1,23,4.92
2010001095,2010001095,VTS,1/1/2010 0:08,1/1/2010 0:11,1,3,0.83
2010000656,2010000656,VTS,1/1/2010 0:08,1/1/2010 0:29,2,21,1.78
2010001096,2010001096,VTS,1/1/2010 0:08,1/1/2010 0:40,4,32,3.11
2010001097,2010001097,VTS,1/1/2010 0:08,1/1/2010 0:19,1,11,2.62
2010001098,2010001098,VTS,1/1/2010 0:08,1/1/2010 0:22,1,14,4.22
2010001099,2010001099,VTS,1/1/2010 0:08,1/1/2010 0:23,1,15,3.32
2010001100,2010001100,VTS,1/1/2010 0:08,1/1/2010 0:30,2,22,4.38
2010001101,2010001101,VTS,1/1/2010 0:08,1/1/2010 0:25,1,17,2.12
2010001102,2010001102,VTS,1/1/2010 0:08,1/1/2010 0:09,1,1,0.19
2010000702,2010000702,VTS,1/1/2010 0:08,1/1/2010 0:31,2,23,3.71
2010001103,2010001103,VTS,1/1/2010 0:08,1/1/2010 0:28,1,20,6.47
2010001104,2010001104,VTS,1/1/2010 0:08,1/1/2010 0:23,1,15,0.95
2010001105,2010001105,VTS,1/1/2010 0:08,1/1/2010 0:25,5,17,3.75
2010001106,2010001106,VTS,1/1/2010 0:08,1/1/2010 0:58,1,50,19.31
2010001107,2010001107,VTS,1/1/2010 0:08,1/1/2010 0:28,1,20,8.99
2010000569,2010000569,VTS,1/1/2010 0:08,1/1/2010 0:27,1,19,5.05
2010001108,2010001108,VTS,1/1/2010 0:08,1/1/2010 0:37,1,29,19.48
2010001109,2010001109,VTS,1/1/2010 0:08,1/1/2010 0:32,1,24,2.98
2010001110,2010001110,VTS,1/1/2010 0:08,1/1/2010 0:25,2,17,2.75
2010001111,2010001111,VTS,1/1/2010 0:08,1/1/2010 0:31,2,23,4.64
2010001112,2010001112,VTS,1/1/2010 0:08,1/1/2010 0:25,2,17,2.41
2010001113,2010001113,VTS,1/1/2010 0:08,1/1/2010 0:32,1,24,7.69
2010001114,2010001114,VTS,1/1/2010 0:08,1/1/2010 0:34,1,26,12.01
2010001115,2010001115,VTS,1/1/2010 0:08,1/1/2010 0:17,5,9,1.95
2010001116,2010001116,CMT,1/1/2010 0:08,1/1/2010 0:17,4,9.63,1.8
2010001117,2010001117,CMT,1/1/2010 0:08,1/1/2010 0:15,1,7.92,1.1
2010001118,2010001118,VTS,1/1/2010 0:08,1/1/2010 0:08,1,0,1.06
2010001119,2010001119,DDS,1/1/2010 0:08,1/1/2010 0:49,1,41.55,18
2010001120,2010001120,VTS,1/1/2010 0:08,1/1/2010 0:08,2,0,0.8
2010001121,2010001121,CMT,1/1/2010 0:08,1/1/2010 0:21,3,13.37,2.7
2010001122,2010001122,CMT,1/1/2010 0:08,1/1/2010 0:10,1,2.13,0.5
2010001123,2010001123,CMT,1/1/2010 0:08,1/1/2010 0:33,1,25.55,5.8
2010001124,2010001124,DDS,1/1/2010 0:08,1/1/2010 0:28,1,20.16,4.1
2010000187,2010000187,CMT,1/1/2010 0:08,1/1/2010 0:15,1,7.63,1.6
2010001125,2010001125,CMT,1/1/2010 0:08,1/1/2010 0:28,1,20.08,2.3
2010001126,2010001126,DDS,1/1/2010 0:08,1/1/2010 0:19,2,11.1,2.9
2010001127,2010001127,CMT,1/1/2010 0:08,1/1/2010 0:11,1,3.52,0.6
2010001128,2010001128,VTS,1/1/2010 0:08,1/1/2010 0:08,2,0,1.25
2010001129,2010001129,CMT,1/1/2010 0:08,1/1/2010 0:09,1,1.08,0
2010001130,2010001130,CMT,1/1/2010 0:08,1/1/2010 0:23,1,15.18,5.2
2010001131,2010001131,CMT,1/1/2010 0:08,1/1/2010 0:17,1,9.18,1.4
2010001132,2010001132,CMT,1/1/2010 0:08,1/1/2010 0:16,1,7.9,1.4
2010001133,2010001133,DDS,1/1/2010 0:08,1/1/2010 0:13,1,5.58,1.2
2010001134,2010001134,VTS,1/1/2010 0:08,1/1/2010 0:08,2,0,0.72
2010001135,2010001135,CMT,1/1/2010 0:08,1/1/2010 0:31,1,23.6,5.2
2010001136,2010001136,DDS,1/1/2010 0:08,1/1/2010 0:17,1,8.9,1.4
2010001137,2010001137,VTS,1/1/2010 0:08,1/1/2010 0:08,2,0,0.77
2010001138,2010001138,VTS,1/1/2010 0:08,1/1/2010 0:08,1,0,2.38
2010001139,2010001139,VTS,1/1/2010 0:08,1/1/2010 0:08,1,0,1.11
2010001140,2010001140,CMT,1/1/2010 0:08,1/1/2010 0:13,2,5.72,0.4
2010001141,2010001141,CMT,1/1/2010 0:08,1/1/2010 0:23,3,15.37,3.4
2010001142,2010001142,CMT,1/1/2010 0:08,1/1/2010 0:20,1,12.75,3.1
2010001143,2010001143,VTS,1/1/2010 0:08,1/1/2010 0:08,1,0,1.01
2010001144,2010001144,VTS,1/1/2010 0:08,1/1/2010 0:08,1,0,1.07
2010001145,2010001145,CMT,1/1/2010 0:08,1/1/2010 0:12,2,4.2,0.4
2010001146,2010001146,CMT,1/1/2010 0:08,1/1/2010 0:24,2,16.25,3.6
2010001147,2010001147,CMT,1/1/2010 0:08,1/1/2010 0:10,1,2.1,0.3
2010001148,2010001148,VTS,1/1/2010 0:08,1/1/2010 0:08,1,0,1.52
2010001149,2010001149,CMT,1/1/2010 0:08,1/1/2010 0:15,1,7.47,1.7
2010001150,2010001150,CMT,1/1/2010 0:08,1/1/2010 0:09,1,0.82,0.2
2010001151,2010001151,VTS,1/1/2010 0:08,1/1/2010 0:08,1,0,0.81
2010001152,2010001152,CMT,1/1/2010 0:08,1/1/2010 0:19,1,11.3,3.2
2010001153,2010001153,CMT,1/1/2010 0:08,1/1/2010 0:15,1,7.45,1.6
2010001154,2010001154,CMT,1/1/2010 0:08,1/1/2010 0:14,3,6.08,1.7
2010000067,2010000067,CMT,1/1/2010 0:08,1/1/2010 0:17,1,9.48,1.3
2010001155,2010001155,VTS,1/1/2010 0:08,1/1/2010 0:08,1,0,0.49
2010001156,2010001156,CMT,1/1/2010 0:08,1/1/2010 0:22,1,14.22,3
2010001157,2010001157,CMT,1/1/2010 0:08,1/1/2010 0:20,1,11.83,1.7
2010001158,2010001158,VTS,1/1/2010 0:08,1/1/2010 0:08,1,0,0.75
2010001159,2010001159,CMT,1/1/2010 0:08,1/1/2010 0:23,4,15.25,2.5
2010001160,2010001160,VTS,1/1/2010 0:08,1/1/2010 0:08,2,0,0.84
2010001161,2010001161,CMT,1/1/2010 0:08,1/1/2010 0:21,3,13.13,3
2010001162,2010001162,CMT,1/1/2010 0:08,1/1/2010 0:10,1,1.78,0.1
2010001163,2010001163,CMT,1/1/2010 0:08,1/1/2010 0:13,2,5.15,1.3
2010001164,2010001164,CMT,1/1/2010 0:08,1/1/2010 0:10,1,2.62,0.7
2010001165,2010001165,DDS,1/1/2010 0:08,1/1/2010 0:17,2,8.83,2.8
2010001166,2010001166,CMT,1/1/2010 0:08,1/1/2010 0:23,1,14.95,3.4
2010001167,2010001167,CMT,1/1/2010 0:08,1/1/2010 0:13,1,5.37,1.1
2010001168,2010001168,CMT,1/1/2010 0:08,1/1/2010 0:20,1,12.3,1.2
2010001169,2010001169,CMT,1/1/2010 0:08,1/1/2010 0:11,1,3.6,0.6
2010001170,2010001170,CMT,1/1/2010 0:08,1/1/2010 0:23,1,14.77,5
2010001171,2010001171,CMT,1/1/2010 0:08,1/1/2010 0:13,1,4.88,0.9
2010001172,2010001172,CMT,1/1/2010 0:08,1/1/2010 0:15,2,6.97,1.1
2010001173,2010001173,CMT,1/1/2010 0:08,1/1/2010 0:27,1,19.5,5.3
2010001174,2010001174,CMT,1/1/2010 0:08,1/1/2010 0:26,3,18.42,3.6
2010001175,2010001175,CMT,1/1/2010 0:08,1/1/2010 0:09,1,1.3,0.6
2010000476,2010000476,CMT,1/1/2010 0:08,1/1/2010 0:23,2,14.95,1.9
2010001176,2010001176,CMT,1/1/2010 0:08,1/1/2010 0:11,1,2.98,0.8
2010001177,2010001177,CMT,1/1/2010 0:08,1/1/2010 0:13,1,5.58,1.4
2010001178,2010001178,CMT,1/1/2010 0:08,1/1/2010 0:21,1,12.65,3.1
2010001179,2010001179,CMT,1/1/2010 0:08,1/1/2010 0:12,2,4.17,0.6
2010001180,2010001180,CMT,1/1/2010 0:08,1/1/2010 0:23,1,15.62,2
2010001181,2010001181,CMT,1/1/2010 0:08,1/1/2010 0:14,1,5.72,0
2010001182,2010001182,CMT,1/1/2010 0:08,1/1/2010 0:22,4,14.45,2.9
2010001183,2010001183,CMT,1/1/2010 0:08,1/1/2010 0:20,1,12,3.7
2010001184,2010001184,VTS,1/1/2010 0:08,1/1/2010 0:08,1,0,0.66
2010001185,2010001185,CMT,1/1/2010 0:08,1/1/2010 0:48,1,40.37,3.7
2010001186,2010001186,CMT,1/1/2010 0:08,1/1/2010 0:12,1,3.92,0.9
2010001187,2010001187,CMT,1/1/2010 0:08,1/1/2010 0:57,2,48.82,12.4
2010001188,2010001188,DDS,1/1/2010 0:08,1/1/2010 0:21,3,13.08,2.7
2010001189,2010001189,VTS,1/1/2010 0:08,1/1/2010 0:08,1,0,1.15
2010001190,2010001190,CMT,1/1/2010 0:08,1/1/2010 0:15,1,7.52,1.2
2010001191,2010001191,CMT,1/1/2010 0:08,1/1/2010 0:17,2,9.55,0.9
2010001192,2010001192,CMT,1/1/2010 0:08,1/1/2010 0:17,1,9.42,2.2
2010001193,2010001193,CMT,1/1/2010 0:08,1/1/2010 0:19,2,11.42,2.5
2010001194,2010001194,CMT,1/1/2010 0:08,1/1/2010 0:18,1,10.1,1.8
2010001195,2010001195,CMT,1/1/2010 0:08,1/1/2010 0:11,1,3.27,0.3
2010001196,2010001196,CMT,1/1/2010 0:08,1/1/2010 0:24,1,15.8,2.5
2010001197,2010001197,CMT,1/1/2010 0:08,1/1/2010 0:17,1,8.68,1.6
2010001198,2010001198,CMT,1/1/2010 0:08,1/1/2010 0:18,1,9.77,1.8
2010001199,2010001199,CMT,1/1/2010 0:08,1/1/2010 0:28,1,20,3.9
2010001200,2010001200,DDS,1/1/2010 0:08,1/1/2010 0:27,1,18.6,2.1
2010001201,2010001201,VTS,1/1/2010 0:08,1/1/2010 0:08,2,0,1.35
2010001202,2010001202,CMT,1/1/2010 0:08,1/1/2010 0:11,1,2.8,0.7
2010001203,2010001203,CMT,1/1/2010 0:08,1/1/2010 0:18,4,10.45,2.9
2010001204,2010001204,CMT,1/1/2010 0:08,1/1/2010 0:19,1,10.87,3.3
2010001205,2010001205,CMT,1/1/2010 0:08,1/1/2010 0:21,2,13.45,2.5
2010001206,2010001206,VTS,1/1/2010 0:08,1/1/2010 0:08,5,0,1.02
2010001207,2010001207,CMT,1/1/2010 0:08,1/1/2010 0:16,1,7.67,0.7
2010001208,2010001208,CMT,1/1/2010 0:08,1/1/2010 0:17,1,9.13,2.2
2010001209,2010001209,CMT,1/1/2010 0:08,1/1/2010 0:33,1,25.13,6.8
2010001210,2010001210,VTS,1/1/2010 0:08,1/1/2010 0:08,1,0,0.72
2010001211,2010001211,CMT,1/1/2010 0:08,1/1/2010 0:26,1,18.42,2.9
2010001212,2010001212,CMT,1/1/2010 0:08,1/1/2010 0:24,2,15.97,0.8
2010001213,2010001213,CMT,1/1/2010 0:08,1/1/2010 0:30,2,22.18,5.9
2010001214,2010001214,VTS,1/1/2010 0:08,1/1/2010 0:08,1,0,1.37
2010001215,2010001215,CMT,1/1/2010 0:08,1/1/2010 0:33,2,25,4.3
2010001216,2010001216,CMT,1/1/2010 0:08,1/1/2010 0:14,1,6.15,1.6
2010001217,2010001217,DDS,1/1/2010 0:08,1/1/2010 0:13,1,5.2,0.9
2010001218,2010001218,CMT,1/1/2010 0:08,1/1/2010 0:22,2,13.65,2.1
2010001219,2010001219,CMT,1/1/2010 0:08,1/1/2010 0:15,1,6.6,1
2010001220,2010001220,VTS,1/1/2010 0:08,1/1/2010 0:08,4,0,0
2010001221,2010001221,CMT,1/1/2010 0:08,1/1/2010 0:12,3,4.05,0.7
2010001222,2010001222,CMT,1/1/2010 0:08,1/1/2010 0:39,1,31.05,5.6
2010001223,2010001223,CMT,1/1/2010 0:08,1/1/2010 0:17,1,8.95,2.2
2010001224,2010001224,CMT,1/1/2010 0:08,1/1/2010 0:25,1,16.9,4
2010001225,2010001225,CMT,1/1/2010 0:08,1/1/2010 0:19,2,11.13,1.3
2010001226,2010001226,CMT,1/1/2010 0:08,1/1/2010 0:19,1,11,2.6
2010001227,2010001227,CMT,1/1/2010 0:08,1/1/2010 0:19,2,10.58,1.9
2010001228,2010001228,DDS,1/1/2010 0:08,1/1/2010 0:15,3,7.18,1.1
2010001229,2010001229,DDS,1/1/2010 0:08,1/1/2010 0:16,1,8.05,2.5
2010001230,2010001230,CMT,1/1/2010 0:08,1/1/2010 0:16,1,8.32,1.1
2010001231,2010001231,CMT,1/1/2010 0:08,1/1/2010 0:20,1,11.8,5.8
2010001232,2010001232,DDS,1/1/2010 0:08,1/1/2010 0:14,2,5.96,1.4
2010001233,2010001233,VTS,1/1/2010 0:08,1/1/2010 0:08,2,0,1.02
2010001234,2010001234,CMT,1/1/2010 0:08,1/1/2010 0:15,2,7.23,2.3
2010001235,2010001235,VTS,1/1/2010 0:08,1/1/2010 0:08,3,0,1.49
2010001236,2010001236,CMT,1/1/2010 0:08,1/1/2010 0:15,3,7.12,0.5
2010001237,2010001237,CMT,1/1/2010 0:08,1/1/2010 0:29,1,20.85,9.9
2010001238,2010001238,CMT,1/1/2010 0:08,1/1/2010 0:16,1,8.22,1.9
2010001239,2010001239,CMT,1/1/2010 0:08,1/1/2010 0:36,1,27.5,12.6
2010001240,2010001240,CMT,1/1/2010 0:08,1/1/2010 0:27,1,18.97,0.8
2010001241,2010001241,DDS,1/1/2010 0:08,1/1/2010 0:17,4,8.91,0.8
2010001242,2010001242,CMT,1/1/2010 0:08,1/1/2010 0:14,3,6.27,0.9
2010001243,2010001243,DDS,1/1/2010 0:08,1/1/2010 0:35,2,26.5,3.6
2010001244,2010001244,DDS,1/1/2010 0:08,1/1/2010 0:23,1,15.05,8.6
2010001245,2010001245,CMT,1/1/2010 0:08,1/1/2010 0:18,2,9.8,2.8
2010001246,2010001246,CMT,1/1/2010 0:08,1/1/2010 0:18,1,9.98,1
2010001247,2010001247,CMT,1/1/2010 0:08,1/1/2010 0:13,2,5.03,0.4
2010001248,2010001248,CMT,1/1/2010 0:08,1/1/2010 0:15,1,6.72,1.3
2010001249,2010001249,CMT,1/1/2010 0:08,1/1/2010 0:22,1,13.65,4.8
2010001250,2010001250,CMT,1/1/2010 0:08,1/1/2010 0:15,2,6.67,1.2
2010001251,2010001251,CMT,1/1/2010 0:08,1/1/2010 0:32,2,24.02,5.9
2010001252,2010001252,CMT,1/1/2010 0:08,1/1/2010 0:25,1,16.4,1.8
2010001253,2010001253,CMT,1/1/2010 0:08,1/1/2010 0:09,1,0.55,0
2010001254,2010001254,CMT,1/1/2010 0:08,1/1/2010 0:11,1,3.15,0.5
2010001255,2010001255,CMT,1/1/2010 0:08,1/1/2010 0:20,2,11.85,2.8
2010001256,2010001256,CMT,1/1/2010 0:08,1/1/2010 0:29,2,20.92,4.3
2010001257,2010001257,VTS,1/1/2010 0:08,1/1/2010 0:08,5,0,0.87
2010001258,2010001258,CMT,1/1/2010 0:08,1/1/2010 0:17,1,9.13,4.2
2010001259,2010001259,DDS,1/1/2010 0:08,1/1/2010 0:11,2,3.08,0.5
2010001260,2010001260,CMT,1/1/2010 0:08,1/1/2010 0:12,2,3.67,0.5
2010001261,2010001261,CMT,1/1/2010 0:08,1/1/2010 0:35,1,26.75,11.9
2010001262,2010001262,CMT,1/1/2010 0:08,1/1/2010 0:20,2,11.33,3.8
2010001263,2010001263,VTS,1/1/2010 0:08,1/1/2010 0:08,2,0,0.77
2010001264,2010001264,CMT,1/1/2010 0:08,1/1/2010 0:11,1,2.85,0.7
2010001265,2010001265,CMT,1/1/2010 0:08,1/1/2010 0:23,2,14.77,4.2
2010001266,2010001266,CMT,1/1/2010 0:08,1/1/2010 0:23,2,14.28,4.5
2010001267,2010001267,VTS,1/1/2010 0:08,1/1/2010 0:08,1,0,0.44
2010001268,2010001268,CMT,1/1/2010 0:08,1/1/2010 0:16,1,8.1,2
2010001269,2010001269,CMT,1/1/2010 0:08,1/1/2010 0:22,2,13.9,2.7
2010001270,2010001270,CMT,1/1/2010 0:08,1/1/2010 0:19,2,10.75,2.5
2010001271,2010001271,CMT,1/1/2010 0:08,1/1/2010 0:19,1,10.53,4.2
2010001272,2010001272,CMT,1/1/2010 0:08,1/1/2010 0:12,1,3.88,0.2
2010001273,2010001273,DDS,1/1/2010 0:08,1/1/2010 0:19,2,10.68,2.9
2010000207,2010000207,CMT,1/1/2010 0:08,1/1/2010 0:18,2,9.47,3.5
2010001274,2010001274,CMT,1/1/2010 0:08,1/1/2010 0:15,1,6.48,0.6
2010001275,2010001275,CMT,1/1/2010 0:08,1/1/2010 0:17,1,8.78,1.9
2010001276,2010001276,CMT,1/1/2010 0:08,1/1/2010 0:20,1,11.25,2.7
2010001277,2010001277,VTS,1/1/2010 0:08,1/1/2010 0:08,4,0,0.3
2010001278,2010001278,CMT,1/1/2010 0:08,1/1/2010 0:12,1,3.85,0.8
2010001279,2010001279,CMT,1/1/2010 0:08,1/1/2010 0:13,1,4.77,1.7
2010000018,2010000018,CMT,1/1/2010 0:08,1/1/2010 0:16,1,8.05,1.3
2010001280,2010001280,CMT,1/1/2010 0:08,1/1/2010 0:20,1,11.63,2.8
2010001281,2010001281,DDS,1/1/2010 0:08,1/1/2010 0:26,3,17.73,8.9
2010001282,2010001282,CMT,1/1/2010 0:08,1/1/2010 0:15,1,6.15,1.9
2010001283,2010001283,CMT,1/1/2010 0:08,1/1/2010 0:23,2,14.7,4.9
2010001284,2010001284,CMT,1/1/2010 0:08,1/1/2010 0:26,1,17.63,2.9
2010001285,2010001285,CMT,1/1/2010 0:08,1/1/2010 0:26,1,17.77,2.8
2010001286,2010001286,CMT,1/1/2010 0:08,1/1/2010 0:12,1,3.75,0.7
2010001287,2010001287,VTS,1/1/2010 0:08,1/1/2010 0:08,1,0,0.2
2010001288,2010001288,CMT,1/1/2010 0:08,1/1/2010 0:10,1,1.9,0.4
2010001289,2010001289,CMT,1/1/2010 0:08,1/1/2010 0:19,2,10.17,2.4
2010001290,2010001290,CMT,1/1/2010 0:08,1/1/2010 0:16,3,7.88,3.4
2010001291,2010001291,CMT,1/1/2010 0:08,1/1/2010 0:23,2,14.75,2.8
2010001292,2010001292,CMT,1/1/2010 0:08,1/1/2010 0:20,1,11.58,2.7
2010001293,2010001293,CMT,1/1/2010 0:08,1/1/2010 0:23,1,14.55,1.5
2010001294,2010001294,CMT,1/1/2010 0:08,1/1/2010 0:16,2,7.42,1.5
2010001295,2010001295,DDS,1/1/2010 0:08,1/1/2010 0:15,4,6.2,1.6
2010001296,2010001296,CMT,1/1/2010 0:08,1/1/2010 0:34,1,25.28,18.3
2010001297,2010001297,CMT,1/1/2010 0:08,1/1/2010 0:10,2,1.1,0.3
2010001298,2010001298,CMT,1/1/2010 0:08,1/1/2010 0:16,4,7.33,1.4
2010001299,2010001299,CMT,1/1/2010 0:08,1/1/2010 0:37,1,29,11.1
2010001300,2010001300,CMT,1/1/2010 0:08,1/1/2010 0:20,4,11.87,1.5
2010001301,2010001301,CMT,1/1/2010 0:08,1/1/2010 0:16,1,7.72,1.1
2010001302,2010001302,CMT,1/1/2010 0:08,1/1/2010 0:13,1,4.75,0.7
2010001303,2010001303,CMT,1/1/2010 0:08,1/1/2010 0:30,1,21.28,4.7
2010001304,2010001304,CMT,1/1/2010 0:08,1/1/2010 0:18,1,10.03,1.8
2010001305,2010001305,CMT,1/1/2010 0:08,1/1/2010 0:26,1,17.48,3.7
2010001306,2010001306,CMT,1/1/2010 0:08,1/1/2010 0:11,2,2.27,0.5
2010001307,2010001307,DDS,1/1/2010 0:08,1/1/2010 0:53,1,44.76,5.3
2010001308,2010001308,CMT,1/1/2010 0:08,1/1/2010 0:32,4,23.6,3
2010001309,2010001309,CMT,1/1/2010 0:08,1/1/2010 0:13,1,4.2,0.4
2010001310,2010001310,CMT,1/1/2010 0:08,1/1/2010 0:17,1,8.33,1.4
2010001311,2010001311,DDS,1/1/2010 0:08,1/1/2010 0:23,1,14.28,3.8
2010001312,2010001312,CMT,1/1/2010 0:08,1/1/2010 0:13,2,4.18,1.5
2010001313,2010001313,CMT,1/1/2010 0:08,1/1/2010 0:17,3,8.42,0.9
2010001314,2010001314,VTS,1/1/2010 0:09,1/1/2010 0:29,1,20,6.89
2010001315,2010001315,VTS,1/1/2010 0:09,1/1/2010 0:23,3,14,3
2010001316,2010001316,VTS,1/1/2010 0:09,1/1/2010 0:38,2,29,1.99
2010001317,2010001317,VTS,1/1/2010 0:09,1/1/2010 0:25,5,16,6.83
2010001318,2010001318,VTS,1/1/2010 0:09,1/1/2010 0:35,2,26,8.18
2010001319,2010001319,VTS,1/1/2010 0:09,1/1/2010 0:41,5,32,4.57
2010001320,2010001320,VTS,1/1/2010 0:09,1/1/2010 0:28,2,19,10.33
2010001321,2010001321,VTS,1/1/2010 0:09,1/1/2010 0:31,5,22,5.59
2010001322,2010001322,CMT,1/1/2010 0:09,1/1/2010 0:21,2,12.08,3.2
2010001323,2010001323,VTS,1/1/2010 0:09,1/1/2010 0:09,1,0,1.05
2010001324,2010001324,VTS,1/1/2010 0:09,1/1/2010 0:26,5,17,5.26
2010001325,2010001325,VTS,1/1/2010 0:09,1/1/2010 0:29,1,20,6.46
2010001326,2010001326,VTS,1/1/2010 0:09,1/1/2010 0:33,1,24,2.91
2010001327,2010001327,VTS,1/1/2010 0:09,1/1/2010 0:36,5,27,2.61
2010001328,2010001328,VTS,1/1/2010 0:09,1/1/2010 0:23,1,14,5.06
2010001329,2010001329,VTS,1/1/2010 0:09,1/1/2010 0:30,2,21,0
2010001330,2010001330,VTS,1/1/2010 0:09,1/1/2010 0:27,5,18,2.16
2010001331,2010001331,VTS,1/1/2010 0:09,1/1/2010 0:39,3,30,6.67
2010001332,2010001332,VTS,1/1/2010 0:09,1/1/2010 0:22,1,13,3.04
2010001333,2010001333,VTS,1/1/2010 0:09,1/1/2010 0:24,3,15,2.52
2010001334,2010001334,VTS,1/1/2010 0:09,1/1/2010 0:31,1,22,5.31
2010001335,2010001335,VTS,1/1/2010 0:09,1/1/2010 0:43,1,34,15.02
2010001336,2010001336,VTS,1/1/2010 0:09,1/1/2010 0:27,2,18,9.29
2010001337,2010001337,VTS,1/1/2010 0:09,1/1/2010 0:29,5,20,5.55
2010001338,2010001338,VTS,1/1/2010 0:09,1/1/2010 0:26,1,17,3.32
2010001339,2010001339,VTS,1/1/2010 0:09,1/1/2010 0:31,1,22,11.82
2010001340,2010001340,VTS,1/1/2010 0:09,1/1/2010 0:34,1,25,5.78
2010001341,2010001341,VTS,1/1/2010 0:09,1/1/2010 0:12,1,3,0.76
2010001342,2010001342,VTS,1/1/2010 0:09,1/1/2010 0:14,1,5,1
2010001343,2010001343,VTS,1/1/2010 0:09,1/1/2010 0:23,2,14,2.57
2010001344,2010001344,VTS,1/1/2010 0:09,1/1/2010 0:25,1,16,1.75
2010001345,2010001345,CMT,1/1/2010 0:09,1/1/2010 0:24,1,15.55,7.3
2010001346,2010001346,VTS,1/1/2010 0:09,1/1/2010 0:23,3,14,4.07
2010001347,2010001347,VTS,1/1/2010 0:09,1/1/2010 0:33,2,24,4.96
2010001348,2010001348,VTS,1/1/2010 0:09,1/1/2010 0:24,1,15,1.99
2010001349,2010001349,VTS,1/1/2010 0:09,1/1/2010 0:40,2,31,4.3
2010001350,2010001350,VTS,1/1/2010 0:09,1/1/2010 0:31,1,22,14.37
2010001351,2010001351,VTS,1/1/2010 0:09,1/1/2010 0:32,4,23,6.68
2010001352,2010001352,VTS,1/1/2010 0:09,1/1/2010 0:28,2,19,2.65
2010001353,2010001353,VTS,1/1/2010 0:09,1/1/2010 0:28,1,19,4.49
2010001354,2010001354,VTS,1/1/2010 0:09,1/1/2010 0:29,2,20,3.4
2010001355,2010001355,VTS,1/1/2010 0:09,1/1/2010 0:27,5,18,7.54
2010001356,2010001356,VTS,1/1/2010 0:09,1/1/2010 0:29,5,20,4.94
2010001357,2010001357,VTS,1/1/2010 0:09,1/1/2010 0:31,1,22,6.16
2010001143,2010001143,VTS,1/1/2010 0:09,1/1/2010 0:31,1,22,7.57
2010001358,2010001358,VTS,1/1/2010 0:09,1/1/2010 0:36,1,27,10.6
2010001359,2010001359,VTS,1/1/2010 0:09,1/1/2010 0:17,3,8,1.67
